DATE-TIME	LANE	VOLUME (Veh/10sec)	VEL (MPH)	OCC %	%MID	%LARGE	SENSOR-TIME
9/27/06 3:57 AM	1	0	58	0	0	0	212633830
9/27/06 3:57 AM	1	1	58	0.8	0	0	212633840
9/27/06 3:57 AM	1	1	58	10.3	0	100	212633850
9/27/06 3:57 AM	1	1	56	9.9	0	100	212633860
9/27/06 3:57 AM	1	0	56	8	0	0	212633870
9/27/06 3:58 AM	1	2	55	10.4	0	100	212633880
9/27/06 3:58 AM	1	0	55	0	0	0	212633890
9/27/06 3:58 AM	1	0	55	2.4	0	0	212633900
9/27/06 3:58 AM	1	2	50	15.3	0	100	212633910
9/27/06 3:58 AM	1	0	50	0	0	0	212633920
9/27/06 3:58 AM	1	0	50	0	0	0	212633930
9/27/06 3:59 AM	1	0	50	0	0	0	212633940
9/27/06 3:59 AM	1	0	50	0	0	0	212633950
9/27/06 3:59 AM	1	0	50	0	0	0	212633960
9/27/06 3:59 AM	1	0	50	0	0	0	212633970
9/27/06 3:59 AM	1	1	50	8	0	100	212633980
9/27/06 3:59 AM	1	0	50	0	0	0	212633990
9/27/06 4:00 AM	1	0	50	0	0	0	212634000
9/27/06 4:00 AM	1	2	49	12.2	0	50	212634010
9/27/06 4:00 AM	1	0	49	0	0	0	212634020
9/27/06 4:00 AM	1	0	49	0	0	0	212634030
9/27/06 4:00 AM	1	0	49	0	0	0	212634040
9/27/06 4:00 AM	1	0	49	0	0	0	212634050
9/27/06 4:01 AM	1	0	49	8.1	0	0	212634060
9/27/06 4:01 AM	1	1	52	0.8	0	100	212634070
9/27/06 4:01 AM	1	0	52	0	0	0	212634080
9/27/06 4:01 AM	1	1	52	5.4	0	100	212634090
9/27/06 4:01 AM	1	0	52	0	0	0	212634100
9/27/06 4:01 AM	1	0	52	0	0	0	212634110
9/27/06 4:02 AM	1	1	52	5.2	0	100	212634120
9/27/06 4:02 AM	1	1	50	8.8	0	100	212634130
9/27/06 4:02 AM	1	0	50	0	0	0	212634140
9/27/06 4:02 AM	1	0	50	0	0	0	212634150
9/27/06 4:02 AM	1	0	50	0	0	0	212634160
9/27/06 4:02 AM	1	0	50	0	0	0	212634170
9/27/06 4:03 AM	1	1	51	9.2	0	100	212634180
9/27/06 4:03 AM	1	1	48	8.8	0	100	212634190
9/27/06 4:03 AM	1	2	46	18	0	100	212634200
9/27/06 4:03 AM	1	0	46	0	0	0	212634210
9/27/06 4:03 AM	1	0	46	0	0	0	212634220
9/27/06 4:03 AM	1	0	46	0	0	0	212634230
9/27/06 4:04 AM	1	0	46	0	0	0	212634240
9/27/06 4:04 AM	1	0	46	0	0	0	212634250
9/27/06 4:04 AM	1	2	49	12.8	0	50	212634260
9/27/06 4:04 AM	1	1	51	2.6	0	0	212634270
9/27/06 4:04 AM	1	1	54	2.4	0	0	212634280
9/27/06 4:04 AM	1	3	56	20.4	0	66.6	212634290
9/27/06 4:05 AM	1	0	56	0	0	0	212634300
9/27/06 4:05 AM	1	3	55	28.3	0	100	212634310
9/27/06 4:05 AM	1	0	55	1.9	0	0	212634320
9/27/06 4:05 AM	1	1	54	5.9	0	100	212634330
9/27/06 4:05 AM	1	0	54	0	0	0	212634340
9/27/06 4:05 AM	1	0	54	0	0	0	212634350
9/27/06 4:06 AM	1	0	54	0	0	0	212634360
9/27/06 4:06 AM	1	0	54	0	0	0	212634370
9/27/06 4:06 AM	1	0	54	2.9	0	0	212634380
9/27/06 4:06 AM	1	2	54	8.6	0	50	212634390
9/27/06 4:06 AM	1	0	54	0	0	0	212634400
9/27/06 4:06 AM	1	1	55	2.2	0	0	212634410
9/27/06 4:07 AM	1	0	55	0	0	0	212634420
9/27/06 4:07 AM	1	2	53	9.8	0	50	212634430
9/27/06 4:07 AM	1	0	53	0	0	0	212634440
9/27/06 4:07 AM	1	0	53	0	0	0	212634450
9/27/06 4:07 AM	1	1	51	10.5	0	100	212634460
9/27/06 4:07 AM	1	1	52	10.4	0	100	212634470
9/27/06 4:08 AM	1	2	52	21.9	0	100	212634480
9/27/06 4:08 AM	1	1	55	8.6	0	100	212634490
9/27/06 4:08 AM	1	0	55	0	0	0	212634500
9/27/06 4:08 AM	1	1	53	13.2	0	100	212634510
9/27/06 4:08 AM	1	2	50	7.5	0	50	212634520
9/27/06 4:08 AM	1	0	50	0	0	0	212634530
9/27/06 4:09 AM	1	1	49	9.3	0	100	212634540
9/27/06 4:09 AM	1	0	49	5.4	0	0	212634550
9/27/06 4:09 AM	1	2	47	14.3	0	100	212634560
9/27/06 4:09 AM	1	0	47	0	0	0	212634570
9/27/06 4:09 AM	1	1	47	10.8	0	100	212634580
9/27/06 4:09 AM	1	1	48	9.4	0	100	212634590
9/27/06 4:10 AM	1	0	48	0	0	0	212634600
9/27/06 4:10 AM	1	1	48	1.4	0	0	212634610
9/27/06 4:10 AM	1	1	48	8.2	0	100	212634620
9/27/06 4:10 AM	1	3	46	20.3	0	66.6	212634630
9/27/06 4:10 AM	1	0	46	0	0	0	212634640
9/27/06 4:10 AM	1	0	46	0	0	0	212634650
9/27/06 4:11 AM	1	2	49	5.6	0	0	212634660
9/27/06 4:11 AM	1	0	49	8.1	0	0	212634670
9/27/06 4:11 AM	1	3	48	13.3	0	66.6	212634680
9/27/06 4:11 AM	1	1	47	8.5	0	100	212634690
9/27/06 4:11 AM	1	1	46	8.1	0	100	212634700
9/27/06 4:11 AM	1	1	46	9	0	100	212634710
9/27/06 4:12 AM	1	0	46	0	0	0	212634720
9/27/06 4:12 AM	1	0	46	0	0	0	212634730
9/27/06 4:12 AM	1	2	46	10.4	0	50	212634740
9/27/06 4:12 AM	1	0	46	0	0	0	212634750
9/27/06 4:12 AM	1	0	46	0	0	0	212634760
9/27/06 4:12 AM	1	1	47	10.2	0	100	212634770
9/27/06 4:13 AM	1	2	49	3.8	0	0	212634780
9/27/06 4:13 AM	1	1	50	10.2	0	100	212634790
9/27/06 4:13 AM	1	2	49	17.8	0	100	212634800
9/27/06 4:13 AM	1	0	49	0	0	0	212634810
9/27/06 4:13 AM	1	1	49	4.8	100	0	212634820
9/27/06 4:13 AM	1	1	53	2.7	0	0	212634830
9/27/06 4:14 AM	1	0	53	4	0	0	212634840
9/27/06 4:14 AM	1	1	54	5.2	0	100	212634850
9/27/06 4:14 AM	1	0	54	0	0	0	212634860
9/27/06 4:14 AM	1	2	54	10.7	0	50	212634870
9/27/06 4:14 AM	1	1	54	1.1	0	0	212634880
9/27/06 4:14 AM	1	0	54	0	0	0	212634890
9/27/06 4:15 AM	1	0	54	0	0	0	212634900
9/27/06 4:15 AM	1	1	54	3.3	100	0	212634910
9/27/06 4:15 AM	1	1	53	7.3	0	100	212634920
9/27/06 4:15 AM	1	0	53	0	0	0	212634930
9/27/06 4:15 AM	1	0	53	0	0	0	212634940
9/27/06 4:15 AM	1	3	53	14.4	33.3	33.3	212634950
9/27/06 4:16 AM	1	0	53	0	0	0	212634960
9/27/06 4:16 AM	1	2	55	13	50	50	212634970
9/27/06 4:16 AM	1	0	55	0	0	0	212634980
9/27/06 4:16 AM	1	0	55	0	0	0	212634990
9/27/06 4:16 AM	1	1	56	9.5	0	100	212635000
9/27/06 4:16 AM	1	0	56	0	0	0	212635010
9/27/06 4:17 AM	1	0	56	0	0	0	212635020
9/27/06 4:17 AM	1	1	57	9	0	100	212635030
9/27/06 4:17 AM	1	0	57	0	0	0	212635040
9/27/06 4:17 AM	1	0	57	0	0	0	212635050
9/27/06 4:17 AM	1	0	57	0	0	0	212635060
9/27/06 4:17 AM	1	0	57	0	0	0	212635070
9/27/06 4:18 AM	1	0	57	0	0	0	212635080
9/27/06 4:18 AM	1	1	55	8.1	0	100	212635090
9/27/06 4:18 AM	1	2	55	17.9	0	100	212635100
9/27/06 4:18 AM	1	3	58	6	0	0	212635110
9/27/06 4:18 AM	1	1	55	10	0	100	212635120
9/27/06 4:18 AM	1	1	55	11.1	0	100	212635130
9/27/06 4:19 AM	1	1	56	10.3	0	100	212635140
9/27/06 4:19 AM	1	1	58	9.4	0	100	212635150
9/27/06 4:19 AM	1	1	59	2.2	0	0	212635160
9/27/06 4:19 AM	1	0	59	3.9	0	0	212635170
9/27/06 4:19 AM	1	2	61	9	0	100	212635180
9/27/06 4:19 AM	1	0	61	0	0	0	212635190
9/27/06 4:20 AM	1	1	59	10.5	0	100	212635200
9/27/06 4:20 AM	1	3	59	14.4	33.3	33.3	212635210
9/27/06 4:20 AM	1	1	59	2.4	0	0	212635220
9/27/06 4:20 AM	1	1	60	2.1	0	0	212635230
9/27/06 4:20 AM	1	1	60	2.6	100	0	212635240
9/27/06 4:20 AM	1	1	60	0.8	0	0	212635250
9/27/06 4:21 AM	1	1	58	8	0	100	212635260
9/27/06 4:21 AM	1	0	58	0	0	0	212635270
9/27/06 4:21 AM	1	1	58	9.7	0	100	212635280
9/27/06 4:21 AM	1	0	58	0	0	0	212635290
9/27/06 4:21 AM	1	1	59	9.7	0	100	212635300
9/27/06 4:21 AM	1	0	59	0	0	0	212635310
9/27/06 4:22 AM	1	0	59	0	0	0	212635320
9/27/06 4:22 AM	1	1	61	3.1	100	0	212635330
9/27/06 4:22 AM	1	0	61	0	0	0	212635340
9/27/06 4:22 AM	1	0	61	0	0	0	212635350
9/27/06 4:22 AM	1	0	61	0	0	0	212635360
9/27/06 4:22 AM	1	1	60	4.7	0	100	212635370
9/27/06 4:23 AM	1	0	60	0	0	0	212635380
9/27/06 4:23 AM	1	0	60	0	0	0	212635390
9/27/06 4:23 AM	1	0	60	9.9	0	0	212635400
9/27/06 4:23 AM	1	1	58	1.9	0	100	212635410
9/27/06 4:23 AM	1	1	61	0.1	0	0	212635420
9/27/06 4:23 AM	1	0	61	0	0	0	212635430
9/27/06 4:24 AM	1	1	62	2.2	0	0	212635440
9/27/06 4:24 AM	1	1	61	10.8	0	100	212635450
9/27/06 4:24 AM	1	2	60	9.1	0	50	212635460
9/27/06 4:24 AM	1	0	60	0	0	0	212635470
9/27/06 4:24 AM	1	2	58	18.7	0	100	212635480
9/27/06 4:24 AM	1	1	57	2.1	0	0	212635490
9/27/06 4:25 AM	1	2	60	4.8	50	0	212635500
9/27/06 4:25 AM	1	1	60	5.9	0	100	212635510
9/27/06 4:25 AM	1	0	60	0	0	0	212635520
9/27/06 4:25 AM	1	1	60	7	0	100	212635530
9/27/06 4:25 AM	1	0	60	0	0	0	212635540
9/27/06 4:25 AM	1	2	58	13.6	50	50	212635550
9/27/06 4:26 AM	1	0	58	0	0	0	212635560
9/27/06 4:26 AM	1	1	59	2.7	100	0	212635570
9/27/06 4:26 AM	1	1	59	8.6	0	100	212635580
9/27/06 4:26 AM	1	1	57	9.1	0	100	212635590
9/27/06 4:26 AM	1	0	57	0	0	0	212635600
9/27/06 4:26 AM	1	2	56	18.5	0	100	212635610
9/27/06 4:27 AM	1	2	58	4.4	0	0	212635620
9/27/06 4:27 AM	1	1	57	10.4	0	100	212635630
9/27/06 4:27 AM	1	1	57	4.3	0	100	212635640
9/27/06 4:27 AM	1	1	61	2.6	100	0	212635650
9/27/06 4:27 AM	1	0	61	0	0	0	212635660
9/27/06 4:27 AM	1	1	60	9.6	0	100	212635670
9/27/06 4:28 AM	1	0	60	0	0	0	212635680
9/27/06 4:28 AM	1	1	60	9.2	0	100	212635690
9/27/06 4:28 AM	1	2	60	3.6	50	0	212635700
9/27/06 4:28 AM	1	1	57	8.2	0	100	212635710
9/27/06 4:28 AM	1	1	57	10.6	0	100	212635720
9/27/06 4:28 AM	1	1	56	2.6	0	0	212635730
9/27/06 4:29 AM	1	0	56	0	0	0	212635740
9/27/06 4:29 AM	1	1	57	1.9	0	0	212635750
9/27/06 4:29 AM	1	1	57	8.4	0	100	212635760
9/27/06 4:29 AM	1	1	58	2.6	100	0	212635770
9/27/06 4:29 AM	1	0	58	0	0	0	212635780
9/27/06 4:29 AM	1	0	58	0	0	0	212635790
9/27/06 4:30 AM	1	1	61	8.2	0	100	212635800
9/27/06 4:30 AM	1	2	61	12.2	50	50	212635810
9/27/06 4:30 AM	1	0	61	0	0	0	212635820
9/27/06 4:30 AM	1	1	58	10.6	0	100	212635830
9/27/06 4:30 AM	1	1	57	8.3	0	100	212635840
9/27/06 4:30 AM	1	1	56	9.9	0	100	212635850
9/27/06 4:31 AM	1	0	56	0	0	0	212635860
9/27/06 4:31 AM	1	0	56	0	0	0	212635870
9/27/06 4:31 AM	1	2	56	12	50	50	212635880
9/27/06 4:31 AM	1	1	57	3.3	100	0	212635890
9/27/06 4:31 AM	1	0	57	0	0	0	212635900
9/27/06 4:31 AM	1	0	57	0	0	0	212635910
9/27/06 4:32 AM	1	0	57	0	0	0	212635920
9/27/06 4:32 AM	1	2	57	13.2	50	50	212635930
9/27/06 4:32 AM	1	1	58	8.2	0	100	212635940
9/27/06 4:32 AM	1	1	58	9.9	0	100	212635950
9/27/06 4:32 AM	1	1	58	8.9	0	100	212635960
9/27/06 4:32 AM	1	0	58	0	0	0	212635970
9/27/06 4:33 AM	1	0	58	0	0	0	212635980
9/27/06 4:33 AM	1	0	58	0	0	0	212635990
9/27/06 4:33 AM	1	0	58	0	0	0	212636000
9/27/06 4:33 AM	1	1	59	5.1	0	100	212636010
9/27/06 4:33 AM	1	1	59	9.7	100	0	212636020
9/27/06 4:33 AM	1	2	61	5.7	50	50	212636030
9/27/06 4:34 AM	1	0	61	0	0	0	212636040
9/27/06 4:34 AM	1	0	61	6.9	0	0	212636050
9/27/06 4:34 AM	1	1	59	2.1	0	100	212636060
9/27/06 4:34 AM	1	1	61	2.8	100	0	212636070
9/27/06 4:34 AM	1	1	63	8.5	0	100	212636080
9/27/06 4:34 AM	1	1	63	3.1	0	0	212636090
9/27/06 4:35 AM	1	1	63	7.7	0	100	212636100
9/27/06 4:35 AM	1	1	63	10	0	100	212636110
9/27/06 4:35 AM	1	1	61	7.6	0	100	212636120
9/27/06 4:35 AM	1	0	61	0	0	0	212636130
9/27/06 4:35 AM	1	1	59	2.8	0	0	212636140
9/27/06 4:35 AM	1	2	60	14.5	50	50	212636150
9/27/06 4:36 AM	1	1	59	2.4	0	100	212636160
9/27/06 4:36 AM	1	0	59	0	0	0	212636170
9/27/06 4:36 AM	1	3	59	6	0	0	212636180
9/27/06 4:36 AM	1	0	59	0	0	0	212636190
9/27/06 4:36 AM	1	0	59	3	0	0	212636200
9/27/06 4:36 AM	1	2	57	14.5	0	100	212636210
9/27/06 4:37 AM	1	0	57	0	0	0	212636220
9/27/06 4:37 AM	1	1	56	9.6	0	100	212636230
9/27/06 4:37 AM	1	1	56	2.1	0	0	212636240
9/27/06 4:37 AM	1	0	56	0.8	0	0	212636250
9/27/06 4:37 AM	1	1	59	0.6	0	0	212636260
9/27/06 4:37 AM	1	0	59	0	0	0	212636270
9/27/06 4:38 AM	1	0	59	9.3	0	0	212636280
9/27/06 4:38 AM	1	2	57	10.6	0	100	212636290
9/27/06 4:38 AM	1	0	57	0	0	0	212636300
9/27/06 4:38 AM	1	0	57	0	0	0	212636310
9/27/06 4:38 AM	1	0	57	0	0	0	212636320
9/27/06 4:38 AM	1	0	57	0	0	0	212636330
9/27/06 4:39 AM	1	0	57	0	0	0	212636340
9/27/06 4:39 AM	1	1	57	9	0	100	212636350
9/27/06 4:39 AM	1	1	56	2.1	0	0	212636360
9/27/06 4:39 AM	1	0	56	0	0	0	212636370
9/27/06 4:39 AM	1	2	60	6.8	100	0	212636380
9/27/06 4:39 AM	1	1	60	1.8	0	0	212636390
9/27/06 4:40 AM	1	1	58	10.1	0	100	212636400
9/27/06 4:40 AM	1	1	56	10.1	0	100	212636410
9/27/06 4:40 AM	1	1	57	6.3	0	100	212636420
9/27/06 4:40 AM	1	0	57	0	0	0	212636430
9/27/06 4:40 AM	1	0	57	0	0	0	212636440
9/27/06 4:40 AM	1	0	57	0	0	0	212636450
9/27/06 4:41 AM	1	0	57	0	0	0	212636460
9/27/06 4:41 AM	1	0	57	0	0	0	212636470
9/27/06 4:41 AM	1	0	57	4.5	0	0	212636480
9/27/06 4:41 AM	1	3	56	18.1	33.3	66.6	212636490
9/27/06 4:41 AM	1	1	54	10.7	0	100	212636500
9/27/06 4:41 AM	1	0	54	0	0	0	212636510
9/27/06 4:42 AM	1	0	54	0	0	0	212636520
9/27/06 4:42 AM	1	0	54	1.1	0	0	212636530
9/27/06 4:42 AM	1	2	54	9.7	50	50	212636540
9/27/06 4:42 AM	1	1	55	1.4	0	0	212636550
9/27/06 4:42 AM	1	1	55	9.6	0	100	212636560
9/27/06 4:42 AM	1	0	55	0	0	0	212636570
9/27/06 4:43 AM	1	1	53	8.9	0	100	212636580
9/27/06 4:43 AM	1	0	53	0	0	0	212636590
9/27/06 4:43 AM	1	1	53	9.8	0	100	212636600
9/27/06 4:43 AM	1	1	53	9.5	0	100	212636610
9/27/06 4:43 AM	1	1	53	2.1	0	0	212636620
9/27/06 4:43 AM	1	0	53	0	0	0	212636630
9/27/06 4:44 AM	1	1	53	2.5	0	0	212636640
9/27/06 4:44 AM	1	1	52	9	0	100	212636650
9/27/06 4:44 AM	1	2	57	5.1	0	0	212636660
9/27/06 4:44 AM	1	1	56	5.4	0	100	212636670
9/27/06 4:44 AM	1	0	56	6	0	0	212636680
9/27/06 4:44 AM	1	1	57	3.8	0	100	212636690
9/27/06 4:45 AM	1	0	57	0	0	0	212636700
9/27/06 4:45 AM	1	0	57	0	0	0	212636710
9/27/06 4:45 AM	1	0	57	0	0	0	212636720
9/27/06 4:45 AM	1	1	58	10.1	0	100	212636730
9/27/06 4:45 AM	1	2	58	11.2	50	50	212636740
9/27/06 4:45 AM	1	1	58	9.2	0	100	212636750
9/27/06 4:46 AM	1	2	57	18.6	0	100	212636760
9/27/06 4:46 AM	1	1	57	9.8	0	100	212636770
9/27/06 4:46 AM	1	1	55	3.1	100	0	212636780
9/27/06 4:46 AM	1	0	55	0	0	0	212636790
9/27/06 4:46 AM	1	1	55	2.7	100	0	212636800
9/27/06 4:46 AM	1	1	54	8.3	0	100	212636810
9/27/06 4:47 AM	1	0	54	0	0	0	212636820
9/27/06 4:47 AM	1	1	55	8.6	0	100	212636830
9/27/06 4:47 AM	1	0	55	0	0	0	212636840
9/27/06 4:47 AM	1	1	56	9.2	0	100	212636850
9/27/06 4:47 AM	1	0	56	0	0	0	212636860
9/27/06 4:47 AM	1	2	57	5	50	0	212636870
9/27/06 4:48 AM	1	0	57	0	0	0	212636880
9/27/06 4:48 AM	1	0	57	0	0	0	212636890
9/27/06 4:48 AM	1	0	57	3	0	0	212636900
9/27/06 4:48 AM	1	1	57	6.9	0	100	212636910
9/27/06 4:48 AM	1	1	57	9	0	100	212636920
9/27/06 4:48 AM	1	1	57	8.7	0	100	212636930
9/27/06 4:49 AM	1	1	57	11.6	0	100	212636940
9/27/06 4:49 AM	1	1	56	6.4	0	100	212636950
9/27/06 4:49 AM	1	0	56	0	0	0	212636960
9/27/06 4:49 AM	1	0	56	2.1	0	0	212636970
9/27/06 4:49 AM	1	3	55	14.8	33.3	33.3	212636980
9/27/06 4:49 AM	1	1	56	3	100	0	212636990
9/27/06 4:50 AM	1	2	54	12.9	50	50	212637000
9/27/06 4:50 AM	1	2	56	5	50	0	212637010
9/27/06 4:50 AM	1	0	56	0	0	0	212637020
9/27/06 4:50 AM	1	1	58	2.5	0	0	212637030
9/27/06 4:50 AM	1	2	59	9	50	50	212637040
9/27/06 4:50 AM	1	0	59	0	0	0	212637050
9/27/06 4:51 AM	1	0	59	0	0	0	212637060
9/27/06 4:51 AM	1	0	59	0	0	0	212637070
9/27/06 4:51 AM	1	1	58	10.4	0	100	212637080
9/27/06 4:51 AM	1	0	58	0	0	0	212637090
9/27/06 4:51 AM	1	1	58	8.2	0	100	212637100
9/27/06 4:51 AM	1	1	59	14.1	0	100	212637110
9/27/06 4:52 AM	1	1	59	3.5	0	100	212637120
9/27/06 4:52 AM	1	0	59	0	0	0	212637130
9/27/06 4:52 AM	1	2	59	11.8	0	50	212637140
9/27/06 4:52 AM	1	2	59	6	100	0	212637150
9/27/06 4:52 AM	1	1	59	9.9	0	100	212637160
9/27/06 4:52 AM	1	0	59	0	0	0	212637170
9/27/06 4:53 AM	1	2	57	20.1	0	100	212637180
9/27/06 4:53 AM	1	0	57	0	0	0	212637190
9/27/06 4:53 AM	1	0	57	0	0	0	212637200
9/27/06 4:53 AM	1	1	53	10	0	100	212637210
9/27/06 4:53 AM	1	1	54	8.1	0	100	212637220
9/27/06 4:53 AM	1	0	54	0	0	0	212637230
9/27/06 4:54 AM	1	0	54	0	0	0	212637240
9/27/06 4:54 AM	1	1	56	2.6	100	0	212637250
9/27/06 4:54 AM	1	0	56	0	0	0	212637260
9/27/06 4:54 AM	1	0	56	0	0	0	212637270
9/27/06 4:54 AM	1	0	56	0	0	0	212637280
9/27/06 4:54 AM	1	0	56	0	0	0	212637290
9/27/06 4:55 AM	1	0	56	0	0	0	212637300
9/27/06 4:55 AM	1	2	56	5.2	50	0	212637310
9/27/06 4:55 AM	1	1	56	9.3	0	100	212637320
9/27/06 4:55 AM	1	2	54	13	50	50	212637330
9/27/06 4:55 AM	1	0	54	0	0	0	212637340
9/27/06 4:55 AM	1	1	53	9.8	0	100	212637350
9/27/06 4:56 AM	1	0	53	0	0	0	212637360
9/27/06 4:56 AM	1	1	50	9.6	0	100	212637370
9/27/06 4:56 AM	1	1	48	5.7	0	100	212637380
9/27/06 4:56 AM	1	0	48	0	0	0	212637390
9/27/06 4:56 AM	1	1	45	9.7	0	100	212637400
9/27/06 4:56 AM	1	1	45	2.5	0	0	212637410
9/27/06 4:57 AM	1	0	45	0	0	0	212637420
9/27/06 4:57 AM	1	1	43	10.8	0	100	212637430
9/27/06 4:57 AM	1	2	43	7.7	50	0	212637440
9/27/06 4:57 AM	1	1	43	1	0	0	212637450
9/27/06 4:57 AM	1	1	44	9.8	0	100	212637460
9/27/06 4:57 AM	1	3	45	25.5	0	100	212637470
9/27/06 4:58 AM	1	3	40	21.9	0	66.6	212637480
9/27/06 4:58 AM	1	2	39	12.9	0	50	212637490
9/27/06 4:58 AM	1	1	42	7.8	0	100	212637500
9/27/06 4:58 AM	1	0	42	0	0	0	212637510
9/27/06 4:58 AM	1	1	43	3.2	0	0	212637520
9/27/06 4:58 AM	1	0	43	0	0	0	212637530
9/27/06 4:59 AM	1	1	44	3.7	100	0	212637540
9/27/06 4:59 AM	1	0	44	0	0	0	212637550
9/27/06 4:59 AM	1	0	44	0	0	0	212637560
9/27/06 4:59 AM	1	0	44	0	0	0	212637570
9/27/06 4:59 AM	1	0	44	2	0	0	212637580
9/27/06 4:59 AM	1	1	47	1.3	100	0	212637590
9/27/06 5:00 AM	1	1	45	9.2	0	100	212637600
9/27/06 5:00 AM	1	0	45	0	0	0	212637610
9/27/06 5:00 AM	1	1	46	7.4	0	100	212637620
9/27/06 5:00 AM	1	3	49	15	33.3	33.3	212637630
9/27/06 5:00 AM	1	0	49	0	0	0	212637640
9/27/06 5:00 AM	1	0	49	0	0	0	212637650
9/27/06 5:01 AM	1	0	49	0	0	0	212637660
9/27/06 5:01 AM	1	0	49	0	0	0	212637670
9/27/06 5:01 AM	1	1	49	1.1	0	0	212637680
9/27/06 5:01 AM	1	0	49	0	0	0	212637690
9/27/06 5:01 AM	1	1	51	9.3	0	100	212637700
9/27/06 5:01 AM	1	2	53	11.9	0	50	212637710
9/27/06 5:02 AM	1	0	53	0	0	0	212637720
9/27/06 5:02 AM	1	2	55	8.3	0	50	212637730
9/27/06 5:02 AM	1	3	56	11.6	33.3	33.3	212637740
9/27/06 5:02 AM	1	0	56	0	0	0	212637750
9/27/06 5:02 AM	1	0	56	0	0	0	212637760
9/27/06 5:02 AM	1	1	54	9.7	0	100	212637770
9/27/06 5:03 AM	1	1	57	2.3	100	0	212637780
9/27/06 5:03 AM	1	0	57	0	0	0	212637790
9/27/06 5:03 AM	1	1	57	9	0	100	212637800
9/27/06 5:03 AM	1	3	56	7.2	66.6	0	212637810
9/27/06 5:03 AM	1	1	56	2.3	0	0	212637820
9/27/06 5:03 AM	1	0	56	0	0	0	212637830
9/27/06 5:04 AM	1	0	56	0	0	0	212637840
9/27/06 5:04 AM	1	2	55	10	50	50	212637850
9/27/06 5:04 AM	1	1	54	9.3	0	100	212637860
9/27/06 5:04 AM	1	0	54	0	0	0	212637870
9/27/06 5:04 AM	1	1	54	2.9	100	0	212637880
9/27/06 5:04 AM	1	1	52	9.6	0	100	212637890
9/27/06 5:05 AM	1	1	54	2.6	0	0	212637900
9/27/06 5:05 AM	1	1	51	9	0	100	212637910
9/27/06 5:05 AM	1	1	53	2.5	0	0	212637920
9/27/06 5:05 AM	1	1	50	8.1	0	100	212637930
9/27/06 5:05 AM	1	0	50	0	0	0	212637940
9/27/06 5:05 AM	1	0	50	0	0	0	212637950
9/27/06 5:06 AM	1	2	51	10.3	50	50	212637960
9/27/06 5:06 AM	1	3	48	7.8	0	0	212637970
9/27/06 5:06 AM	1	2	51	13.7	50	50	212637980
9/27/06 5:06 AM	1	0	51	0	0	0	212637990
9/27/06 5:06 AM	1	1	52	2.6	0	0	212638000
9/27/06 5:06 AM	1	1	55	2.5	0	0	212638010
9/27/06 5:07 AM	1	0	55	0	0	0	212638020
9/27/06 5:07 AM	1	1	53	1.6	0	0	212638030
9/27/06 5:07 AM	1	1	55	11.2	100	0	212638040
9/27/06 5:07 AM	1	2	54	10.3	0	100	212638050
9/27/06 5:07 AM	1	0	54	0	0	0	212638060
9/27/06 5:07 AM	1	1	56	2.6	0	0	212638070
9/27/06 5:08 AM	1	0	56	0	0	0	212638080
9/27/06 5:08 AM	1	1	57	2.5	0	0	212638090
9/27/06 5:08 AM	1	1	57	9.6	0	100	212638100
9/27/06 5:08 AM	1	0	57	4.9	0	0	212638110
9/27/06 5:08 AM	1	2	59	8.8	50	50	212638120
9/27/06 5:08 AM	1	2	57	6.8	100	0	212638130
9/27/06 5:09 AM	1	1	59	2.4	0	0	212638140
9/27/06 5:09 AM	1	0	59	0	0	0	212638150
9/27/06 5:09 AM	1	1	57	4	100	0	212638160
9/27/06 5:09 AM	1	0	57	0	0	0	212638170
9/27/06 5:09 AM	1	0	57	0	0	0	212638180
9/27/06 5:09 AM	1	0	57	0	0	0	212638190
9/27/06 5:10 AM	1	1	58	2.7	100	0	212638200
9/27/06 5:10 AM	1	1	58	2.3	0	0	212638210
9/27/06 5:10 AM	1	0	58	0	0	0	212638220
9/27/06 5:10 AM	1	3	57	10.9	33.3	33.3	212638230
9/27/06 5:10 AM	1	2	56	10.3	0	50	212638240
9/27/06 5:10 AM	1	1	54	10.7	0	100	212638250
9/27/06 5:11 AM	1	2	53	4.3	50	0	212638260
9/27/06 5:11 AM	1	0	53	0	0	0	212638270
9/27/06 5:11 AM	1	2	50	19.6	0	100	212638280
9/27/06 5:11 AM	1	1	53	3	100	0	212638290
9/27/06 5:11 AM	1	1	51	12.3	0	100	212638300
9/27/06 5:11 AM	1	1	50	2.1	100	0	212638310
9/27/06 5:12 AM	1	0	50	0	0	0	212638320
9/27/06 5:12 AM	1	1	54	2.7	0	0	212638330
9/27/06 5:12 AM	1	2	55	5	50	0	212638340
9/27/06 5:12 AM	1	1	56	2.2	0	0	212638350
9/27/06 5:12 AM	1	1	56	2.2	0	0	212638360
9/27/06 5:12 AM	1	2	54	5.2	0	0	212638370
9/27/06 5:13 AM	1	0	54	0	0	0	212638380
9/27/06 5:13 AM	1	0	54	0	0	0	212638390
9/27/06 5:13 AM	1	1	55	2.6	0	0	212638400
9/27/06 5:13 AM	1	1	55	3.8	100	0	212638410
9/27/06 5:13 AM	1	1	55	8.6	0	100	212638420
9/27/06 5:13 AM	1	1	59	2.6	100	0	212638430
9/27/06 5:14 AM	1	3	62	32.4	0	100	212638440
